id,type of property,subtype of property,locality,latitude,longitude,street,province,postalCode,price,type of sale,number of bedrooms,living area,livable area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10668295,HOUSE,HOUSE,Duffel,51.0926029,4.5114682,Mechelbaan 509,Antwerp,2570,289000.0,residential_sale,3,0,146.0,semi_equipped,,True,True,,True,,146.0,255.0,2.0,,good
10666485,HOUSE,HOUSE,OTTENBURG,50.7858734,4.611704,"Chaussée de la libération, 3",Flemish Brabant,3040,349000.0,residential_sale,3,40,130.0,semi_equipped,,True,,,True,768.0,130.0,768.0,4.0,,to_be_done_up
10666482,HOUSE,HOUSE,SINT-JORIS-WEERT,50.7928862,4.6592107,"Chaussée de la libération, 3",Flemish Brabant,3051,349000.0,residential_sale,3,40,130.0,semi_equipped,,True,,,True,768.0,130.0,768.0,4.0,,to_be_done_up
10666418,HOUSE,VILLA,Aywaille,50.4722963,5.6720068,Avenue Louis Libert 1,Liège,4920,399999.0,residential_sale,4,44,196.0,semi_equipped,False,False,True,,,,196.0,1059.0,4.0,True,to_be_done_up
10666501,HOUSE,EXCEPTIONAL_PROPERTY,Grez-Doiceau,50.7636983,4.6979452,Chaussée de Huy 231,Walloon Brabant,1390,695000.0,residential_sale,4,53,180.0,installed,,True,True,40.0,True,,180.0,1521.0,4.0,,just_renovated
10666367,HOUSE,EXCEPTIONAL_PROPERTY,Ekeren,51.2797667,4.4347802,Kempischveldweg 34,Antwerp,2180,1295000.0,residential_sale,5,0,392.0,hyper_equipped,False,False,True,,True,2000.0,392.0,2710.0,4.0,,as_new
10671758,HOUSE,APARTMENT_BLOCK,Mechelen,51.0309384,4.4927335,Schoolstraat 58,Antwerp,2800,379000.0,residential_sale,3,0,176.0,semi_equipped,,True,,,,,176.0,85.0,2.0,,to_be_done_up
10672343,HOUSE,HOUSE,Bois-de-Villers,,,Rue d'Incourt 37,Namur,5170,399999.0,residential_sale,5,36,226.0,installed,,True,True,80.0,True,,226.0,1074.0,4.0,,to_be_done_up
10673226,HOUSE,VILLA,HUY,50.5359557,5.2454481,Avenue du Condroz 1/0,Liège,4500,180000.0,residential_sale,3,13,158.0,0,False,False,,,,,158.0,961.0,4.0,False,to_renovate
10674084,HOUSE,APARTMENT_BLOCK,Huy,50.5251557,5.2342699,Route du Condroz 151,Liège,4500,319000.0,residential_sale,4,15,170.0,semi_equipped,,True,,,,,170.0,96.0,,,good
10679212,HOUSE,HOUSE,Aubange - Halanzy,49.5590824,5.7483585,Faubourg d'Arival 16,Luxembourg,6790,150000.0,residential_sale,2,11,60.0,semi_equipped,False,False,True,,True,140.0,60.0,220.0,3.0,False,to_be_done_up
10679663,HOUSE,HOUSE,Waregem,50.8987278,3.4041019,"Roterijstraat, 202",West Flanders,8793,235000.0,residential_sale,3,0,202.0,semi_equipped,,True,True,,True,,202.0,465.0,2.0,,to_be_done_up
10680662,HOUSE,HOUSE,Menen,50.802455,3.107467,"Yv. Serruysstraat, 22",West Flanders,8930,298000.0,residential_sale,3,0,,installed,,True,True,,,,,237.0,2.0,,just_renovated
10679893,HOUSE,HOUSE,SNELLEGEM,51.1680225,3.1253263,Gistelsteenweg 88,West Flanders,8490,319000.0,residential_sale,2,0,117.0,installed,,True,,,,,117.0,995.0,4.0,,0
10680503,HOUSE,VILLA,Dergneau,50.7232939,3.5843113,"Guissetplein, 5",Hainaut,7912,324500.0,residential_sale,3,32,190.0,hyper_equipped,,True,True,,True,,190.0,1011.0,4.0,,good
10680373,HOUSE,HOUSE,CHAUMONT,,,Grand' Route 69 A,Walloon Brabant,1325,410000.0,residential_sale,3,35,170.0,semi_equipped,,True,,,,,170.0,938.0,4.0,,to_renovate
10679775,HOUSE,VILLA,Ronse,50.7705585,3.5906262,Grote Markt 35,East Flanders,9600,650000.0,residential_sale,4,0,500.0,installed,,True,True,,,,500.0,2975.0,4.0,,0
10679770,HOUSE,VILLA,Maarkedal,50.8199587,3.6036573,Grote Markt 35,East Flanders,9680,650000.0,residential_sale,4,0,500.0,installed,,True,True,,,,500.0,2975.0,4.0,,0
10680424,HOUSE,HOUSE,SINT-MARIA-LIERDE,50.8102812,3.8191827,Tussenbruggen 9,East Flanders,9570,795000.0,residential_sale,4,55,346.0,hyper_equipped,,True,,,True,,346.0,1345.0,4.0,,0
10211852,HOUSE,HOUSE,Grez-Doiceau,,,Chaussée de Louvain 433,Walloon Brabant,1390,1750000.0,residential_sale,5,83,822.0,hyper_equipped,,False,True,,,,822.0,5320.0,4.0,True,good
10684311,HOUSE,HOUSE,Aalst,,,Molenstraat 74,East Flanders,9300,165000.0,residential_sale,4,20,175.0,installed,,False,,,,,175.0,50.0,2.0,,to_be_done_up
10684409,HOUSE,HOUSE,Aalst,,,Molenstraat 74,East Flanders,9300,248000.0,residential_sale,3,20,180.0,semi_equipped,,False,True,30.0,True,120.0,180.0,194.0,2.0,,as_new
10616438,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,,,Chaussée de Waterloo 1382,Brussels,1150,1495000.0,residential_sale,3,85,242.0,hyper_equipped,False,False,True,33.0,,,242.0,0.0,3.0,False,as_new
10094898,APARTMENT,APARTMENT,Ixelles,,,Avenue Louise 404a,Brussels,1050,1500000.0,residential_sale,3,0,285.0,usa_uninstalled,False,False,,,,,285.0,0.0,2.0,False,as_new
10631506,APARTMENT,APARTMENT,De Haan,51.2698051,3.029855,Vlamingstraat 26,West Flanders,8420,1550000.0,residential_sale,2,83,242.0,hyper_equipped,False,False,True,,,,242.0,,,False,as_new
10555193,APARTMENT,PENTHOUSE,Ixelles,,,chaussée de Waterloo 1038,Brussels,1050,1575000.0,residential_sale,3,60,238.0,usa_hyper_equipped,False,False,True,15.0,,,238.0,0.0,2.0,False,as_new
10628367,APARTMENT,APARTMENT,Ixelles,,,"Avenue Delleur, 8",Brussels,1050,1595000.0,residential_sale,3,0,240.0,hyper_equipped,False,False,True,20.0,,,240.0,0.0,,False,as_new
10579290,APARTMENT,LOFT,Knokke,51.3510693,3.284804,Driehoeksplein 1,West Flanders,8300,1745000.0,residential_sale,5,40,201.0,0,False,False,True,17.0,,,201.0,,2.0,False,good
10117450,APARTMENT,APARTMENT,Knokke-Heist,51.3441391,3.278727,Albert plein 6 ,West Flanders,8300,1850000.0,residential_sale,3,0,113.0,usa_hyper_equipped,False,False,True,,,,113.0,,3.0,False,as_new
10514748,APARTMENT,APARTMENT,Uccle,50.7891344,4.3803407,Rue Paul Emile Janson 2B Boite 12,Brussels,1180,1995000.0,residential_sale,3,0,280.0,hyper_equipped,False,False,True,34.0,,,280.0,,,False,as_new
10638893,APARTMENT,APARTMENT,Knokke-Heist,51.3450404,3.2662591,Zeedijk Zoute 792,West Flanders,8300,1995000.0,residential_sale,4,0,147.0,0,False,False,True,,,,147.0,0.0,3.0,False,as_new
10588896,APARTMENT,PENTHOUSE,Uccle,,,,Brussels,1180,2320000.0,residential_sale,5,46,390.0,hyper_equipped,,True,True,60.0,,,390.0,0.0,2.0,False,just_renovated
10629953,APARTMENT,GROUND_FLOOR,Knokke-Heist,51.3590718,3.3222582,Albert plein 6 ,West Flanders,8300,2685000.0,residential_sale,3,0,96.0,usa_hyper_equipped,,False,True,,,,96.0,,2.0,False,as_new
9502819,APARTMENT,APARTMENT,Knokke-Heist Knokke,51.3549732,3.2996394,Sparrendreef 80,West Flanders,8300,4600000.0,residential_sale,3,0,163.0,hyper_equipped,False,False,True,17.0,,,163.0,,2.0,False,as_new
10677809,APARTMENT,APARTMENT,Jette,50.8689597,4.3263167,"Square Ambiorix, 32/11B",Brussels,1090,212000.0,residential_sale,2,35,80.0,not_installed,,True,True,2.0,,,80.0,0.0,,,to_renovate
10677552,APARTMENT,APARTMENT,Auderghem,,,Rue du Bien Faire 39,Brussels,1160,320000.0,residential_sale,2,26,84.0,0,False,False,True,10.0,,,84.0,0.0,4.0,False,good
10677405,APARTMENT,APARTMENT,Watermael-Boitsfort,,,Boulevard du Souverain 105,Brussels,1170,320000.0,residential_sale,2,26,84.0,0,False,False,True,10.0,,,84.0,0.0,4.0,False,good
10677810,APARTMENT,APARTMENT,Jette,50.8689597,4.3263167,"Square Ambiorix, 32/11B",Brussels,1090,337000.0,residential_sale,3,41,145.0,not_installed,,True,True,11.0,,,145.0,0.0,,,to_renovate
10677505,APARTMENT,APARTMENT,Blankenberge,51.3151523,3.1249737,Franchommelaan 82-86,West Flanders,8370,525000.0,residential_sale,2,0,142.0,installed,,True,True,15.0,,,142.0,,,,0
10662756,APARTMENT,FLAT_STUDIO,Middelkerke,51.1871034,2.8124812,Zeedijk 127-128,West Flanders,8430,125000.0,residential_sale,0,0,42.0,semi_equipped,True,True,,,,,42.0,0.0,,,good
10681354,APARTMENT,FLAT_STUDIO,Sint-Jans-Molenbeek,50.8533507,4.3011457,"Rue Picard (Gare Maritime), 7 ",Brussels,1080,145000.0,residential_sale,0,12,65.0,semi_equipped,False,False,True,14.0,,,65.0,,,,to_renovate
10681516,APARTMENT,DUPLEX,Halle,50.7205162,4.1984615,Galgstraat 83,Flemish Brabant,1502,175000.0,residential_sale,2,32,175.0,installed,False,False,True,,True,325.0,175.0,,2.0,False,to_be_done_up
10682039,APARTMENT,APARTMENT,Schaerbeek,50.867064,4.375706,"rue Guillaume Crocklaan, 2",Brussels,1030,189000.0,residential_sale,1,0,80.0,semi_equipped,,True,,,,,80.0,0.0,,,0
10683017,APARTMENT,APARTMENT,BRAY,,,"Route de Mons, 313",Hainaut,7130,210000.0,residential_sale,3,0,132.0,installed,,True,True,,,,132.0,0.0,4.0,,good
10683345,APARTMENT,SERVICE_FLAT,Sint-Denijs-Westrem,51.0233853,3.6963796,Evergemsesteenweg 44A,East Flanders,9051,220000.0,residential_sale,2,0,158.0,installed,False,False,,,,,158.0,,4.0,False,to_be_done_up
10681508,APARTMENT,APARTMENT,Halle,50.7388664,4.2365816,Galgstraat 83,Flemish Brabant,1500,259000.0,residential_sale,2,34,98.0,installed,False,False,True,5.0,,,98.0,,,False,good
10681359,APARTMENT,APARTMENT,Liege,50.6441469,5.5671924,Rue de Herve 659 ,Liège,4000,259000.0,residential_sale,3,0,120.0,installed,False,False,True,,,,120.0,0.0,2.0,False,as_new
10683016,APARTMENT,APARTMENT,Uccle,,,Avenue Louise 200,Brussels,1180,315000.0,residential_sale,1,28,85.0,hyper_equipped,,True,True,6.0,,,85.0,0.0,2.0,,good
10681679,APARTMENT,APARTMENT,Assebroek,51.2040146,3.2413693,Generaal Lemanlaan 202,West Flanders,8310,345000.0,residential_sale,2,35,90.0,hyper_equipped,False,False,True,20.0,,,90.0,,2.0,,as_new
10682294,APARTMENT,APARTMENT,Etterbeek,50.8274473,4.4003068,Avenue louise 523,Brussels,1040,370000.0,residential_sale,2,30,100.0,hyper_equipped,,True,,,,,100.0,0.0,2.0,,0
10682857,APARTMENT,DUPLEX,Sint-Job-in-'t-Goor,51.3035438,4.5659298,,Antwerp,2960,425000.0,residential_sale,4,26,195.0,installed,,False,True,72.0,,,195.0,0.0,3.0,False,good
10682111,APARTMENT,APARTMENT,FRASNES-LEZ - BUISSENAL,50.6679597,3.6213068,Porte d'Ogy 78,Hainaut,7911,498000.0,residential_sale,3,0,320.0,installed,,True,,,,,320.0,0.0,2.0,,good
10685395,HOUSE,HOUSE,OMBRET-RAWSA,50.5346717,5.3184086,Avenuedes Ardennes 7d,Liège,4540,249000.0,residential_sale,4,48,175.0,semi_equipped,,True,True,20.0,True,,175.0,797.0,4.0,,0
10685263,HOUSE,HOUSE,Otegem,50.8082804,3.4239047,"Roterijstraat, 202",West Flanders,8553,357000.0,residential_sale,4,0,173.0,installed,,True,,,,,173.0,146.0,3.0,,as_new
10687299,HOUSE,TOWN_HOUSE,Evere,50.8788791,4.4012406,,Brussels,1140,359000.0,residential_sale,3,0,180.0,installed,,False,True,40.0,,,180.0,100.0,2.0,False,to_be_done_up
10658556,HOUSE,HOUSE,SOUGNÉ-REMOUCHAMPS,50.482631,5.7046747,Rue Charles Magnette 24/40,Liège,4920,219500.0,residential_sale,2,30,120.0,installed,,True,True,25.0,True,25.0,120.0,110.0,2.0,,good
10657812,HOUSE,VILLA,Tessenderlo,51.0814604,5.0903364,Kolmen 28,Limburg,3980,499000.0,residential_sale,4,42,241.0,installed,,True,,,True,,241.0,820.0,4.0,,just_renovated
10659292,HOUSE,HOUSE,Roeselare,50.9298137,3.1420166,H. Conciencelaan 70,West Flanders,8800,650000.0,residential_sale,5,0,407.0,0,False,False,,,True,,407.0,1762.0,,False,to_be_done_up
10663785,HOUSE,HOUSE,Chaudfontaine,50.586212,5.6400376,Grand rue 191,Liège,4050,69000.0,residential_sale,2,26,100.0,not_installed,False,False,True,25.0,,,100.0,180.0,4.0,False,to_renovate
10663505,HOUSE,HOUSE,Leuze-En-Hainaut,50.5924128,3.6194535,Porte d'Ogy 78,Hainaut,7900,169000.0,residential_sale,3,0,190.0,0,,True,True,,,,190.0,1040.0,3.0,,0
10664197,HOUSE,APARTMENT_BLOCK,Musson,49.5566365,5.6856636,rue de la Fraternité 8,Luxembourg,6750,245000.0,residential_sale,4,63,176.0,0,,True,True,30.0,,,176.0,275.0,2.0,,to_be_done_up
10665091,HOUSE,HOUSE,Ekeren,51.285626,4.420774,Hoek 29,Antwerp,2180,349000.0,residential_sale,4,0,212.0,0,,False,,,True,45.0,212.0,126.0,2.0,,good
10663780,HOUSE,HOUSE,Liege,50.6270974,5.5816394,Rue Bonne Fortune 9,Liège,4020,479000.0,residential_sale,4,0,295.0,installed,,False,True,20.0,True,20.0,295.0,0.0,3.0,False,as_new
10666368,HOUSE,HOUSE,Brasschaat,51.3248978,4.5298676,Kempischveldweg 34,Antwerp,2930,875000.0,residential_sale,5,46,420.0,usa_hyper_equipped,,False,True,,,,420.0,2146.0,4.0,,good
10664437,HOUSE,HOUSE,Antwerp,51.2073577,4.4043998,"Coquilhatstraat, 37-39",Antwerp,2018,1185000.0,residential_sale,6,0,485.0,installed,,True,True,35.0,True,45.0,485.0,165.0,2.0,,0
10665544,HOUSE,VILLA,Temse,51.1388633,4.2259121,Bredabaan 260,East Flanders,9140,1589000.0,residential_sale,10,0,825.0,hyper_equipped,,True,True,,True,,825.0,4670.0,4.0,True,as_new
10670780,HOUSE,HOUSE,Ellezelles,50.7322865,3.6428734,Porte d'Ogy 78,Hainaut,7890,355000.0,residential_sale,3,0,120.0,installed,,True,True,,,,120.0,955.0,4.0,,0
10670342,HOUSE,HOUSE,RAMSDONK,51.0104074,4.3341349,Verbindingsweg 41,Flemish Brabant,1880,425000.0,residential_sale,3,42,270.0,installed,,True,,,True,,270.0,464.0,4.0,,good
10668916,HOUSE,HOUSE,Walhain,50.6242179,4.6975586,"Rue de Wavre, 27",Walloon Brabant,1457,495000.0,residential_sale,4,31,218.0,installed,False,False,True,,True,900.0,218.0,1020.0,4.0,False,good
10668864,HOUSE,MIXED_USE_BUILDING,Woluwe-Saint-Lambert,,,"Avenue des Cerisiers, 212",Brussels,1200,559000.0,residential_sale,4,30,212.0,not_installed,False,False,,,,,212.0,175.0,2.0,False,to_renovate
10669996,HOUSE,HOUSE,Heers,50.7619664,5.3017904,"Abeelplein, 15",Limburg,3870,975000.0,residential_sale,5,0,700.0,installed,True,True,True,100.0,,,700.0,3600.0,4.0,,good
10672580,HOUSE,APARTMENT_BLOCK,Uccle,50.7898808,4.3602621,Alsembergsesteenweg 660,Brussels,1180,545000.0,residential_sale,3,24,117.0,installed,,True,True,,,,117.0,193.0,3.0,,just_renovated
10675243,HOUSE,HOUSE,Oudenburg,51.185057,3.0021208,Torhoutsesteenweg 3 bus 00.01,West Flanders,8460,189000.0,residential_sale,2,25,75.0,installed,False,False,True,17.0,True,,75.0,56.0,,False,0
10677853,HOUSE,HOUSE,Zottegem,50.8322786,3.7893643,Grote Markt 35,East Flanders,9620,240000.0,residential_sale,4,0,272.0,semi_equipped,,True,True,,,,272.0,726.0,3.0,,to_be_done_up
10676759,HOUSE,HOUSE,HAUT-FAYS,50.0019269,5.0203515,Chaussée de Namur 47,Luxembourg,6929,295000.0,residential_sale,4,0,197.0,0,,True,,,True,,197.0,661.0,4.0,,just_renovated
10675537,HOUSE,APARTMENT_BLOCK,Liège,50.6209102,5.5764164,"Thier D'oupeye,26",Liège,4000,299000.0,residential_sale,2,24,270.0,semi_equipped,,False,True,29.0,True,100.0,270.0,0.0,2.0,False,good
10677304,HOUSE,HOUSE,Ichtegem,51.0933563,3.0139473,Oostendsesteenweg 216B,West Flanders,8480,319000.0,residential_sale,3,0,213.0,semi_equipped,,True,True,,,,213.0,325.0,2.0,,good
10676622,HOUSE,VILLA,Soye,50.4504149,4.7405438,Rue de Restaumont 53A,Namur,5150,325000.0,residential_sale,4,36,160.0,hyper_equipped,,True,True,,,,160.0,1227.0,4.0,,as_new
10677812,HOUSE,HOUSE,Aarschot,51.0276343,4.9197624,Mechelsesteenweg 382,Flemish Brabant,3201,370000.0,residential_sale,3,0,264.0,semi_equipped,,True,,,True,,264.0,0.0,3.0,,just_renovated
10677143,HOUSE,HOUSE,SINT-KATELIJNE-WAVER,51.0406179,4.5073619,Dorp 4A,Antwerp,2860,375000.0,residential_sale,3,32,198.0,semi_equipped,,True,,,True,,198.0,0.0,3.0,,to_be_done_up
10677732,HOUSE,HOUSE,Dilbeek,50.8411224,4.1985776,,Flemish Brabant,1703,420000.0,residential_sale,0,0,,0,,False,True,10.0,True,800.0,,940.0,3.0,False,to_renovate
10678372,HOUSE,HOUSE,Gent,51.081105,3.7288718,Damstraat 131 bus1,East Flanders,9000,458000.0,residential_sale,4,0,163.0,installed,,True,True,,,,163.0,172.0,2.0,,0
10667406,APARTMENT,GROUND_FLOOR,Nivelles,50.5964829,4.3231138,Rue de Jolimont 146,Walloon Brabant,1400,172500.0,residential_sale,1,45,110.0,usa_installed,,True,,,,,110.0,0.0,2.0,,good
10667539,APARTMENT,APARTMENT,Ans,50.6612125,5.5185158,Rue Charles Magnette 24/40,Liège,4430,190000.0,residential_sale,1,30,72.0,installed,,True,True,3.0,,,72.0,0.0,,,good
10666308,APARTMENT,APARTMENT,Etterbeek,,,Rue Belliard 200,Brussels,1040,570000.0,residential_sale,2,55,105.0,usa_hyper_equipped,False,False,True,8.0,,,105.0,,2.0,False,just_renovated
10668178,APARTMENT,APARTMENT,Ixelles,50.8085395,4.3841049,Rue Basse 21-23 Bte15 b1,Brussels,1050,645000.0,residential_sale,3,41,141.0,not_installed,False,False,,,,,141.0,0.0,3.0,False,good
10501146,APARTMENT,FLAT_STUDIO,Nieuwpoort,51.1488585,2.7208867,Kinderlaan 17,West Flanders,8620,95000.0,residential_sale,0,0,26.0,semi_equipped,False,False,,,,,26.0,,,,to_be_done_up
10675480,APARTMENT,GROUND_FLOOR,Molenbeek-Saint-Jean,50.8663167,4.3410145,Rue Franklin  90,Brussels,1080,325000.0,residential_sale,2,18,101.0,usa_hyper_equipped,False,False,,,True,104.0,101.0,0.0,3.0,False,good
10664803,APARTMENT,FLAT_STUDIO,Forest,50.8139606,4.3207527,Avenue Louise 200,Brussels,1190,207000.0,residential_sale,0,27,46.0,usa_hyper_equipped,,True,True,3.0,,,46.0,0.0,2.0,,0
10664804,APARTMENT,APARTMENT,Forest,50.8139606,4.3207527,Avenue Louise 200,Brussels,1190,288000.0,residential_sale,1,35,78.0,usa_hyper_equipped,,True,True,7.0,,,78.0,0.0,2.0,,0
10664801,APARTMENT,APARTMENT,Forest,50.8139606,4.3207527,Avenue Louise 200,Brussels,1190,313000.0,residential_sale,2,30,87.0,usa_hyper_equipped,,True,True,15.0,,,87.0,0.0,2.0,,0
10663709,APARTMENT,APARTMENT,Knokke-Heist,,,Zeedijk Zoute 792,West Flanders,8300,2095000.0,residential_sale,3,29,96.0,0,False,False,True,6.0,,,96.0,,2.0,False,as_new
10663664,APARTMENT,PENTHOUSE,Knokke-Heist,,,Albert plein 10,West Flanders,8300,2350000.0,residential_sale,2,0,121.0,hyper_equipped,True,False,True,,,,121.0,0.0,2.0,False,as_new
10663665,APARTMENT,APARTMENT,KNOKKE-ZOUTE,,,Albert plein 10,West Flanders,8300,2375000.0,residential_sale,2,0,112.0,installed,,False,True,,,,112.0,,2.0,True,just_renovated
10683406,APARTMENT,GROUND_FLOOR,Evere,50.8630219,4.4098904,Rue Archimède 17 ,Brussels,1140,245000.0,residential_sale,1,0,63.0,0,False,False,True,10.0,,,63.0,0.0,4.0,False,0
10670440,APARTMENT,APARTMENT,LAEKEN (BRU.),,,Place des chasseurs Ardennais 24-26,Brussels,1020,195000.0,residential_sale,2,32,84.0,not_installed,,True,True,23.0,,,84.0,0.0,4.0,,to_renovate
10669221,APARTMENT,GROUND_FLOOR,Hoboken,51.1714434,4.3368953,Waalsekaai 32,Antwerp,2660,225000.0,residential_sale,1,0,120.0,hyper_equipped,False,False,,,,,120.0,,2.0,False,good
10669700,APARTMENT,APARTMENT,Poperinge,50.8535654,2.7182893,Ieperstraat 35,West Flanders,8970,270000.0,residential_sale,2,25,72.0,hyper_equipped,False,False,True,18.0,,,72.0,,,False,as_new
10670838,APARTMENT,APARTMENT,Louvain-La-Neuve,,,Grand' Route 3,Walloon Brabant,1348,735000.0,residential_sale,3,52,150.0,semi_equipped,,True,True,10.0,,,150.0,0.0,2.0,,good
10566921,APARTMENT,FLAT_STUDIO,Brussel,50.8490854,4.3402487,,Brussels,1000,209000.0,residential_sale,0,0,,0,True,False,True,2.0,,,,0.0,,False,as_new
10672579,APARTMENT,APARTMENT,Uccle,50.7898808,4.3602621,Alsembergsesteenweg 660,Brussels,1180,545000.0,residential_sale,3,24,117.0,installed,,True,True,,,,117.0,,3.0,,just_renovated
10351096,APARTMENT,FLAT_STUDIO,Ieper,50.8506613,2.8887294,"Yv. Serruysstraat, 22",West Flanders,8900,114000.0,residential_sale,1,0,45.0,installed,,True,,,,,45.0,,2.0,,good
10583925,APARTMENT,APARTMENT,Oostende,51.2112109,2.9095885,Koningsstraat 23,West Flanders,8400,149000.0,residential_sale,2,0,100.0,installed,False,False,,,,,100.0,,,False,good
10636513,APARTMENT,APARTMENT,Bruxelles,50.8703254,4.3443256,Rue Eugène Toussaint 65,Brussels,1020,164000.0,residential_sale,1,11,51.0,usa_semi_equipped,False,False,,,,,51.0,0.0,2.0,False,to_be_done_up
10607189,APARTMENT,FLAT_STUDIO,Saint-Gilles,50.8283154,4.3532235,Place du Châtelain 35,Brussels,1060,165000.0,residential_sale,0,0,28.0,0,False,False,,,,,28.0,0.0,2.0,False,to_be_done_up
10475371,APARTMENT,APARTMENT,Strée,50.4984659,5.3106956,Avenuedes Ardennes 7d,Liège,4577,165000.0,residential_sale,3,0,130.0,not_installed,,True,True,8.0,True,370.0,130.0,0.0,4.0,,0
10625356,APARTMENT,APARTMENT,Bruxelles,50.8703254,4.3443256,Meeuwenlaan 4,Brussels,1020,169000.0,residential_sale,1,16,47.0,semi_equipped,False,False,,,,,47.0,0.0,2.0,False,as_new
9338555,APARTMENT,SERVICE_FLAT,Evere,50.8563344,4.4194725,"Rue Picard (Gare Maritime), 7 ",Brussels,1140,175000.0,residential_sale,1,25,25.0,not_installed,False,False,,,,,25.0,,2.0,,good
10077017,APARTMENT,APARTMENT,Braine-l'Alleud,50.684221,4.3710512,Av. de la Belle Province 101,Walloon Brabant,1420,180000.0,residential_sale,2,23,71.0,installed,,True,True,,,,71.0,0.0,2.0,,good
10505393,APARTMENT,APARTMENT,Oostende,51.2255663,2.9117063,Koningsstraat 23,West Flanders,8400,185000.0,residential_sale,2,0,90.0,installed,False,False,,,,,90.0,,,False,good
10649816,APARTMENT,APARTMENT,Jette,50.8675732,4.3298662,Rue Archimède 17 ,Brussels,1090,199000.0,residential_sale,2,0,66.0,0,False,False,,,,,66.0,0.0,2.0,False,0
10640565,APARTMENT,APARTMENT,Lokeren,51.1112029,4.002497,Plezantstraat 71,East Flanders,9160,210000.0,residential_sale,2,0,100.0,0,,True,,,,,100.0,,,,0
10676523,HOUSE,HOUSE,Knokke-Heist,51.3372808,3.2874335,"Koningslaan, 131",West Flanders,8300,475000.0,residential_sale,3,0,137.0,usa_installed,False,False,,,,,137.0,166.0,2.0,False,to_renovate
10677786,HOUSE,COUNTRY_COTTAGE,SAINT-SAUVEUR,50.6921542,3.5933943,Porte d'Ogy 78,Hainaut,7912,550000.0,residential_sale,3,0,215.0,installed,,True,True,,,,215.0,3130.0,4.0,True,good
10675349,HOUSE,HOUSE,Jette,50.8835769,4.3223391,Rue Eugène Toussaint 65,Brussels,1090,569000.0,residential_sale,4,22,246.0,usa_hyper_equipped,,False,True,,True,100.0,246.0,0.0,2.0,False,good
10676820,HOUSE,APARTMENT_BLOCK,Bruxelles,50.8430248,4.3480027,Rue Basse 21-23 Bte15 b1,Brussels,1000,580000.0,residential_sale,5,40,353.0,usa_installed,False,False,,,True,35.0,353.0,0.0,2.0,False,good
10677554,HOUSE,MANSION,Overijse,,,Brusselsesteenweg 415,Flemish Brabant,3090,735000.0,residential_sale,5,43,282.0,installed,False,False,True,,True,1900.0,282.0,2533.0,4.0,False,to_renovate
10676953,HOUSE,VILLA,ERTVELDE,51.1793527,3.7402742,"Kortrijksesteenweg, 390 bus 001",East Flanders,9940,850000.0,residential_sale,5,0,340.0,semi_equipped,,True,,,True,1635.0,340.0,2067.0,4.0,,0
10678278,HOUSE,HOUSE,Kraainem,,,Avenue Broqueville 1,Flemish Brabant,1950,1250000.0,residential_sale,9,60,629.0,installed,,True,True,20.0,True,1400.0,629.0,1900.0,4.0,,good
10682697,HOUSE,HOUSE,Ronse,,,Molenstraat 74,East Flanders,9600,138000.0,residential_sale,4,20,150.0,not_installed,False,False,True,20.0,True,100.0,150.0,176.0,2.0,,to_renovate
